state,site,year,date,species,female_count,male_count,longitude,latitude,aphid_count,year_day,cdd
Illinois,Freeport,2005,2005-10-14,Rhopalosiphum padi,NA,NA,-89.7,42.28,0,287,4656.041
Illinois,Joliet,2005,2005-10-14,Rhopalosiphum padi,2,0,-88.1,41.5,2,287,5082.844
Illinois,Eureka,2005,2005-10-14,Rhopalosiphum padi,2,0,NA,NA,2,287,NA
Illinois,Dixon Springs,2005,2005-10-21,Rhopalosiphum padi,41,0,-88.67,37.44,41,294,6133.847000000001
Illinois,Monmouth,2005,2005-10-21,Rhopalosiphum padi,NA,NA,-90.72,40.93,0,294,5331.9000000000005
Illinois,DeKalb,2005,2005-10-21,Rhopalosiphum padi,NA,NA,-88.86,41.84,0,294,4730.051
Illinois,Brownstown,2005,2005-10-21,Rhopalosiphum padi,NA,NA,-88.96,38.95,0,294,5717.119000000001
Illinois,Orr,2005,2005-10-21,Rhopalosiphum padi,NA,NA,-90.82,39.81,0,294,5503.634
Illinois,Urbana-Champaign-I,2005,2005-10-21,Rhopalosiphum padi,4,0,-88.23,40.09,4,294,5255.559
Illinois,Freeport,2005,2005-10-21,Rhopalosiphum padi,NA,NA,-89.7,42.28,0,294,4725.802000000001
Illinois,Joliet,2005,2005-10-21,Rhopalosiphum padi,NA,NA,-88.1,41.5,0,294,5175.87
Illinois,Eureka,2005,2005-10-21,Rhopalosiphum padi,7,0,NA,NA,7,294,NA
Illinois,Dixon Springs,2005,2005-10-28,Rhopalosiphum padi,43,0,-88.67,37.44,43,301,6176.572
Illinois,Monmouth,2005,2005-10-28,Rhopalosiphum padi,NA,NA,-90.72,40.93,0,301,5348.9220000000005
Illinois,DeKalb,2005,2005-10-28,Rhopalosiphum padi,NA,NA,-88.86,41.84,0,301,4736.447
Illinois,Brownstown,2005,2005-10-28,Rhopalosiphum padi,NA,NA,-88.96,38.95,0,301,5747.613
Illinois,Orr,2005,2005-10-28,Rhopalosiphum padi,NA,NA,-90.82,39.81,0,301,5528.4310000000005
Illinois,Urbana-Champaign-I,2005,2005-10-28,Rhopalosiphum padi,NA,NA,-88.23,40.09,0,301,5273.462
Illinois,Freeport,2005,2005-10-28,Rhopalosiphum padi,NA,NA,-89.7,42.28,0,301,4731.152
Illinois,Joliet,2005,2005-10-28,Rhopalosiphum padi,9,0,-88.1,41.5,9,301,5199.435
Illinois,Eureka,2005,2005-10-28,Rhopalosiphum padi,NA,NA,NA,NA,0,301,NA
Indiana,PPAC,2005,2005-06-17,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,168,1344.237
Indiana,PIT,2005,2005-06-17,Rhopalosiphum padi,NA,NA,-86.99,40.47,0,168,1513.5480000000002
Indiana,NEPAC,2005,2005-06-17,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,168,1345.559
Indiana,ACRE,2005,2005-06-17,Rhopalosiphum padi,1,0,-86.92,40.41,1,168,1569.162
Indiana,DPAC,2005,2005-06-17,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,168,1428.049
Indiana,SEPAC,2005,2005-06-17,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,168,1636.6730000000002
Indiana,PPAC,2005,2005-06-24,Rhopalosiphum padi,0,0,-86.93,41.44,0,175,1540.223
Indiana,PIT,2005,2005-06-24,Rhopalosiphum padi,0,0,-86.99,40.47,0,175,1709.255
Indiana,NEPAC,2005,2005-06-24,Rhopalosiphum padi,1,0,-85.4,41.11,1,175,1537.441
Indiana,ACRE,2005,2005-06-24,Rhopalosiphum padi,0,0,-86.92,40.41,0,175,1769.6570000000002
Indiana,DPAC,2005,2005-06-24,Rhopalosiphum padi,0,0,-85.15,40.25,0,175,1620.507
Indiana,SEPAC,2005,2005-06-24,Rhopalosiphum padi,0,0,-85.53,39.04,0,175,1834.9360000000001
Indiana,PPAC,2005,2005-07-01,Rhopalosiphum padi,0,0,-86.93,41.44,0,182,1801.5220000000002
Indiana,PIT,2005,2005-07-01,Rhopalosiphum padi,0,0,-86.99,40.47,0,182,1967.4850000000001
Indiana,NEPAC,2005,2005-07-01,Rhopalosiphum padi,0,0,-85.4,41.11,0,182,1795.7160000000001
Indiana,ACRE,2005,2005-07-01,Rhopalosiphum padi,0,0,-86.92,40.41,0,182,2031.3700000000001
Indiana,DPAC,2005,2005-07-01,Rhopalosiphum padi,0,0,-85.15,40.25,0,182,1868.3600000000001
Indiana,SEPAC,2005,2005-07-01,Rhopalosiphum padi,0,0,-85.53,39.04,0,182,2091.2760000000003
Indiana,PPAC,2005,2005-07-08,Rhopalosiphum padi,0,0,-86.93,41.44,0,189,2008.5690000000002
Indiana,PIT,2005,2005-07-08,Rhopalosiphum padi,0,0,-86.99,40.47,0,189,2173.056
Indiana,NEPAC,2005,2005-07-08,Rhopalosiphum padi,0,0,-85.4,41.11,0,189,2001.818
Indiana,ACRE,2005,2005-07-08,Rhopalosiphum padi,0,0,-86.92,40.41,0,189,2241.9
Indiana,DPAC,2005,2005-07-08,Rhopalosiphum padi,0,0,-85.15,40.25,0,189,2076.091
Indiana,SEPAC,2005,2005-07-08,Rhopalosiphum padi,0,0,-85.53,39.04,0,189,2317.862
Indiana,PPAC,2005,2005-07-15,Rhopalosiphum padi,3,0,-86.93,41.44,3,196,2241.4010000000003
Indiana,PIT,2005,2005-07-15,Rhopalosiphum padi,0,0,-86.99,40.47,0,196,2393.702
Indiana,NEPAC,2005,2005-07-15,Rhopalosiphum padi,0,0,-85.4,41.11,0,196,2233.759
Indiana,ACRE,2005,2005-07-15,Rhopalosiphum padi,0,0,-86.92,40.41,0,196,2467.01
Indiana,DPAC,2005,2005-07-15,Rhopalosiphum padi,1,0,-85.15,40.25,1,196,2294.109
Indiana,SEPAC,2005,2005-07-15,Rhopalosiphum padi,0,0,-85.53,39.04,0,196,2538.2920000000004
Indiana,PPAC,2005,2005-07-22,Rhopalosiphum padi,0,0,-86.93,41.44,0,203,2491.981
Indiana,PIT,2005,2005-07-22,Rhopalosiphum padi,0,0,-86.99,40.47,0,203,2641.2580000000003
Indiana,NEPAC,2005,2005-07-22,Rhopalosiphum padi,0,0,-85.4,41.11,0,203,2482.5750000000003
Indiana,ACRE,2005,2005-07-22,Rhopalosiphum padi,2,0,-86.92,40.41,2,203,2720.614
Indiana,DPAC,2005,2005-07-22,Rhopalosiphum padi,0,0,-85.15,40.25,0,203,2541.494
Indiana,SEPAC,2005,2005-07-22,Rhopalosiphum padi,0,0,-85.53,39.04,0,203,2800.878
Indiana,PPAC,2005,2005-07-29,Rhopalosiphum padi,1,0,-86.93,41.44,1,210,2715.9120000000003
Indiana,PIT,2005,2005-07-29,Rhopalosiphum padi,1,0,-86.99,40.47,1,210,2873.2980000000002
Indiana,NEPAC,2005,2005-07-29,Rhopalosiphum padi,0,0,-85.4,41.11,0,210,2711.087
Indiana,ACRE,2005,2005-07-29,Rhopalosiphum padi,0,0,-86.92,40.41,0,210,2956.452
Indiana,DPAC,2005,2005-07-29,Rhopalosiphum padi,0,0,-85.15,40.25,0,210,2772.8230000000003
Indiana,SEPAC,2005,2005-07-29,Rhopalosiphum padi,0,0,-85.53,39.04,0,210,3044.132
Indiana,PPAC,2005,2005-08-05,Rhopalosiphum padi,3,0,-86.93,41.44,3,217,2951.543
Indiana,PIT,2005,2005-08-05,Rhopalosiphum padi,1,0,-86.99,40.47,1,217,3106.0040000000004
Indiana,NEPAC,2005,2005-08-05,Rhopalosiphum padi,1,0,-85.4,41.11,1,217,2942.2180000000003
Indiana,ACRE,2005,2005-08-05,Rhopalosiphum padi,4,0,-86.92,40.41,4,217,3195.8450000000003
Indiana,DPAC,2005,2005-08-05,Rhopalosiphum padi,1,0,-85.15,40.25,1,217,3003.909
Indiana,SEPAC,2005,2005-08-05,Rhopalosiphum padi,0,0,-85.53,39.04,0,217,3289.483
Indiana,PPAC,2005,2005-08-12,Rhopalosiphum padi,10,0,-86.93,41.44,10,224,3182.431
Indiana,PIT,2005,2005-08-12,Rhopalosiphum padi,3,0,-86.99,40.47,3,224,3348.844
Indiana,NEPAC,2005,2005-08-12,Rhopalosiphum padi,5,0,-85.4,41.11,5,224,3178.677
Indiana,ACRE,2005,2005-08-12,Rhopalosiphum padi,11,0,-86.92,40.41,11,224,3446.4880000000003
Indiana,DPAC,2005,2005-08-12,Rhopalosiphum padi,0,0,-85.15,40.25,0,224,3244.94
Indiana,SEPAC,2005,2005-08-12,Rhopalosiphum padi,0,0,-85.53,39.04,0,224,3543.5280000000002
Indiana,PPAC,2005,2005-08-19,Rhopalosiphum padi,14,0,-86.93,41.44,14,231,3395.7780000000002
Indiana,PIT,2005,2005-08-19,Rhopalosiphum padi,1,0,-86.99,40.47,1,231,3570.318
Indiana,NEPAC,2005,2005-08-19,Rhopalosiphum padi,1,0,-85.4,41.11,1,231,3397.0640000000003
Indiana,ACRE,2005,2005-08-19,Rhopalosiphum padi,8,0,-86.92,40.41,8,231,3674.0910000000003
Indiana,DPAC,2005,2005-08-19,Rhopalosiphum padi,2,0,-85.15,40.25,2,231,3460.078
Indiana,SEPAC,2005,2005-08-19,Rhopalosiphum padi,1,0,-85.53,39.04,1,231,3782.3900000000003
Indiana,PPAC,2005,2005-08-26,Rhopalosiphum padi,6,0,-86.93,41.44,6,238,3585.6440000000002
Indiana,PIT,2005,2005-08-26,Rhopalosiphum padi,9,0,-86.99,40.47,9,238,3768.6890000000003
Indiana,NEPAC,2005,2005-08-26,Rhopalosiphum padi,8,0,-85.4,41.11,8,238,3586.1470000000004
Indiana,ACRE,2005,2005-08-26,Rhopalosiphum padi,41,0,-86.92,40.41,41,238,3878.2940000000003
Indiana,DPAC,2005,2005-08-26,Rhopalosiphum padi,25,0,-85.15,40.25,25,238,3656.478
Indiana,SEPAC,2005,2005-08-26,Rhopalosiphum padi,14,0,-85.53,39.04,14,238,4002.442
Indiana,PPAC,2005,2005-09-02,Rhopalosiphum padi,74,0,-86.93,41.44,74,245,3785.608
Indiana,PIT,2005,2005-09-02,Rhopalosiphum padi,30,0,-86.99,40.47,30,245,3977.275
Indiana,NEPAC,2005,2005-09-02,Rhopalosiphum padi,24,0,-85.4,41.11,24,245,3787.2540000000004
Indiana,ACRE,2005,2005-09-02,Rhopalosiphum padi,112,0,-86.92,40.41,112,245,4091.7850000000003
Indiana,DPAC,2005,2005-09-02,Rhopalosiphum padi,20,0,-85.15,40.25,20,245,3860.3120000000004
Indiana,SEPAC,2005,2005-09-02,Rhopalosiphum padi,45,0,-85.53,39.04,45,245,4215.6630000000005
Indiana,PPAC,2005,2005-09-09,Rhopalosiphum padi,62,0,-86.93,41.44,62,252,3983.934
Indiana,PIT,2005,2005-09-09,Rhopalosiphum padi,27,0,-86.99,40.47,27,252,4180.929
Indiana,NEPAC,2005,2005-09-09,Rhopalosiphum padi,19,0,-85.4,41.11,19,252,3981.134
Indiana,ACRE,2005,2005-09-09,Rhopalosiphum padi,99,0,-86.92,40.41,99,252,4300.893
Indiana,DPAC,2005,2005-09-09,Rhopalosiphum padi,63,0,-85.15,40.25,63,252,4048.2250000000004
Indiana,SEPAC,2005,2005-09-09,Rhopalosiphum padi,24,0,-85.53,39.04,24,252,4410.542
Indiana,PPAC,2005,2005-09-16,Rhopalosiphum padi,9,0,-86.93,41.44,9,259,4184.222
Indiana,PIT,2005,2005-09-16,Rhopalosiphum padi,10,0,-86.99,40.47,10,259,4387.643
Indiana,NEPAC,2005,2005-09-16,Rhopalosiphum padi,23,0,-85.4,41.11,23,259,4181.107
Indiana,ACRE,2005,2005-09-16,Rhopalosiphum padi,48,0,-86.92,40.41,48,259,4512.566000000001
Indiana,DPAC,2005,2005-09-16,Rhopalosiphum padi,5,0,-85.15,40.25,5,259,4250.466
Indiana,SEPAC,2005,2005-09-16,Rhopalosiphum padi,1,0,-85.53,39.04,1,259,4626.265
Indiana,PPAC,2005,2005-09-23,Rhopalosiphum padi,7,0,-86.93,41.44,7,266,4369.885
Indiana,PIT,2005,2005-09-23,Rhopalosiphum padi,13,0,-86.99,40.47,13,266,4578.625
Indiana,NEPAC,2005,2005-09-23,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,266,4364.151
Indiana,ACRE,2005,2005-09-23,Rhopalosiphum padi,41,0,-86.92,40.41,41,266,4708.156
Indiana,DPAC,2005,2005-09-23,Rhopalosiphum padi,0,0,-85.15,40.25,0,266,4436.273
Indiana,SEPAC,2005,2005-09-23,Rhopalosiphum padi,2,0,-85.53,39.04,2,266,4824.879
Indiana,PPAC,2005,2005-09-30,Rhopalosiphum padi,11,0,-86.93,41.44,11,273,4510.737
Indiana,PIT,2005,2005-09-30,Rhopalosiphum padi,9,0,-86.99,40.47,9,273,4729.530000000001
Indiana,NEPAC,2005,2005-09-30,Rhopalosiphum padi,13,0,-85.4,41.11,13,273,4506.299
Indiana,ACRE,2005,2005-09-30,Rhopalosiphum padi,27,0,-86.92,40.41,27,273,4862.544000000001
Indiana,DPAC,2005,2005-09-30,Rhopalosiphum padi,1,0,-85.15,40.25,1,273,4585.495
Indiana,SEPAC,2005,2005-09-30,Rhopalosiphum padi,1,0,-85.53,39.04,1,273,4993.064
Indiana,PPAC,2005,2005-10-07,Rhopalosiphum padi,0,0,-86.93,41.44,0,280,4682.3060000000005
Indiana,PIT,2005,2005-10-07,Rhopalosiphum padi,5,0,-86.99,40.47,5,280,4899.173000000001
Indiana,NEPAC,2005,2005-10-07,Rhopalosiphum padi,2,0,-85.4,41.11,2,280,4673.053
Indiana,ACRE,2005,2005-10-07,Rhopalosiphum padi,5,0,-86.92,40.41,5,280,5037.371
Indiana,DPAC,2005,2005-10-07,Rhopalosiphum padi,7,0,-85.15,40.25,7,280,4761.951
Indiana,SEPAC,2005,2005-10-07,Rhopalosiphum padi,11,0,-85.53,39.04,11,280,5168.881
Indiana,PPAC,2005,2005-10-14,Rhopalosiphum padi,41,0,-86.93,41.44,41,287,4775.179
Indiana,PIT,2005,2005-10-14,Rhopalosiphum padi,1,0,-86.99,40.47,1,287,5003.836
Indiana,NEPAC,2005,2005-10-14,Rhopalosiphum padi,5,0,-85.4,41.11,5,287,4768.563
Indiana,ACRE,2005,2005-10-14,Rhopalosiphum padi,6,0,-86.92,40.41,6,287,5148.127
Indiana,DPAC,2005,2005-10-14,Rhopalosiphum padi,9,0,-85.15,40.25,9,287,4860.062
Indiana,SEPAC,2005,2005-10-14,Rhopalosiphum padi,28,0,-85.53,39.04,28,287,5289.051
Indiana,PPAC,2005,2005-10-21,Rhopalosiphum padi,25,0,-86.93,41.44,25,294,4852.2750000000005
Indiana,PIT,2005,2005-10-21,Rhopalosiphum padi,10,0,-86.99,40.47,10,294,5085.549
Indiana,NEPAC,2005,2005-10-21,Rhopalosiphum padi,5,0,-85.4,41.11,5,294,4839.836
Indiana,ACRE,2005,2005-10-21,Rhopalosiphum padi,10,0,-86.92,40.41,10,294,5231.586
Indiana,DPAC,2005,2005-10-21,Rhopalosiphum padi,22,0,-85.15,40.25,22,294,4937.347
Indiana,SEPAC,2005,2005-10-21,Rhopalosiphum padi,28,0,-85.53,39.04,28,294,5388.107
Indiana,PPAC,2005,2005-10-28,Rhopalosiphum padi,9,0,-86.93,41.44,9,301,4872.383000000001
Indiana,PIT,2005,2005-10-28,Rhopalosiphum padi,1,0,-86.99,40.47,1,301,5107.664000000001
Indiana,NEPAC,2005,2005-10-28,Rhopalosiphum padi,11,0,-85.4,41.11,11,301,4852.242
Indiana,ACRE,2005,2005-10-28,Rhopalosiphum padi,0,0,-86.92,40.41,0,301,5260.343000000001
Indiana,DPAC,2005,2005-10-28,Rhopalosiphum padi,1,0,-85.15,40.25,1,301,4948.889
Indiana,SEPAC,2005,2005-10-28,Rhopalosiphum padi,7,0,-85.53,39.04,7,301,5403.978
Indiana,PPAC,2005,2005-11-04,Rhopalosiphum padi,7,0,-86.93,41.44,7,308,4943.476000000001
Indiana,PIT,2005,2005-11-04,Rhopalosiphum padi,NA,NA,-86.99,40.47,0,308,5174.293000000001
Indiana,NEPAC,2005,2005-11-04,Rhopalosiphum padi,2,0,-85.4,41.11,2,308,4914.110000000001
Indiana,ACRE,2005,2005-11-04,Rhopalosiphum padi,NA,NA,-86.92,40.41,0,308,5331.841
Indiana,DPAC,2005,2005-11-04,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,308,5010.7210000000005
Indiana,SEPAC,2005,2005-11-04,Rhopalosiphum padi,11,0,-85.53,39.04,11,308,5474.558
Kansas,Manhattan,2005,2005-08-19,Rhopalosiphum padi,4,0,-96.59,39.21,4,231,4159.1140000000005
Kansas,Manhattan,2005,2005-08-26,Rhopalosiphum padi,0,0,-96.59,39.21,0,238,4392.8640000000005
Kansas,Manhattan,2005,2005-09-02,Rhopalosiphum padi,97,0,-96.59,39.21,97,245,4619.504
Kansas,Manhattan,2005,2005-09-09,Rhopalosiphum padi,1,0,-96.59,39.21,1,252,4864.72
Kansas,Manhattan,2005,2005-09-16,Rhopalosiphum padi,22,0,-96.59,39.21,22,259,5075.79
Kansas,Manhattan,2005,2005-09-23,Rhopalosiphum padi,27,0,-96.59,39.21,27,266,5292.674
Kansas,Manhattan,2005,2005-09-30,Rhopalosiphum padi,12,0,-96.59,39.21,12,273,5457.898
Kansas,Manhattan,2005,2005-10-07,Rhopalosiphum padi,0,0,-96.59,39.21,0,280,5627.559
Kansas,Manhattan,2005,2005-10-14,Rhopalosiphum padi,7,0,-96.59,39.21,7,287,5729.423
Kansas,Manhattan,2005,2005-10-21,Rhopalosiphum padi,11,0,-96.59,39.21,11,294,5859.745
Kansas,Manhattan,2005,2005-10-28,Rhopalosiphum padi,11,0,-96.59,39.21,11,301,5882.106
Kansas,Manhattan,2005,2005-11-07,Rhopalosiphum padi,5,0,-96.59,39.21,5,311,6021.686000000001
Michigan,Saginaw-I,2005,2005-06-24,Rhopalosiphum padi,NA,NA,-84.11,43.38,0,175,1272.1200000000001
Michigan,East Lansing,2005,2005-06-24,Rhopalosiphum padi,1,0,-84.5,42.69,1,175,1306.121
Michigan,Kellogg,2005,2005-06-24,Rhopalosiphum padi,NA,NA,-85.37,42.41,0,175,1395.986
Michigan,Saginaw-I,2005,2005-07-01,Rhopalosiphum padi,6,0,-84.11,43.38,6,182,1509.578
Michigan,East Lansing,2005,2005-07-01,Rhopalosiphum padi,3,0,-84.5,42.69,3,182,1547.395
Michigan,Kellogg,2005,2005-07-01,Rhopalosiphum padi,1,0,-85.37,42.41,1,182,1645.981
Michigan,Saginaw-I,2005,2005-07-08,Rhopalosiphum padi,6,0,-84.11,43.38,6,189,1692.136
Michigan,East Lansing,2005,2005-07-08,Rhopalosiphum padi,0,0,-84.5,42.69,0,189,1731.771
Michigan,Kellogg,2005,2005-07-08,Rhopalosiphum padi,0,0,-85.37,42.41,0,189,1837.224
Michigan,Saginaw-I,2005,2005-07-15,Rhopalosiphum padi,12,0,-84.11,43.38,12,196,1929.2250000000001
Michigan,East Lansing,2005,2005-07-15,Rhopalosiphum padi,6,0,-84.5,42.69,6,196,1963.5230000000001
Michigan,Kellogg,2005,2005-07-15,Rhopalosiphum padi,2,0,-85.37,42.41,2,196,2071.496
Michigan,Saginaw-I,2005,2005-07-22,Rhopalosiphum padi,3,0,-84.11,43.38,3,203,2171.381
Michigan,East Lansing,2005,2005-07-22,Rhopalosiphum padi,0,0,-84.5,42.69,0,203,2199.208
Michigan,Kellogg,2005,2005-07-22,Rhopalosiphum padi,0,0,-85.37,42.41,0,203,2307.154
Michigan,Saginaw-I,2005,2005-07-29,Rhopalosiphum padi,0,0,-84.11,43.38,0,210,2379.13
Michigan,East Lansing,2005,2005-07-29,Rhopalosiphum padi,2,0,-84.5,42.69,2,210,2407.371
Michigan,Kellogg,2005,2005-07-29,Rhopalosiphum padi,4,0,-85.37,42.41,4,210,2519.646
Michigan,Saginaw-I,2005,2005-08-05,Rhopalosiphum padi,26,0,-84.11,43.38,26,217,2606.481
Michigan,East Lansing,2005,2005-08-05,Rhopalosiphum padi,11,0,-84.5,42.69,11,217,2635.568
Michigan,Kellogg,2005,2005-08-05,Rhopalosiphum padi,15,0,-85.37,42.41,15,217,2749.463
Michigan,Saginaw-I,2005,2005-08-12,Rhopalosiphum padi,25,0,-84.11,43.38,25,224,2830.79
Michigan,East Lansing,2005,2005-08-12,Rhopalosiphum padi,6,0,-84.5,42.69,6,224,2863.018
Michigan,Kellogg,2005,2005-08-12,Rhopalosiphum padi,23,0,-85.37,42.41,23,224,2973.565
Michigan,Saginaw-I,2005,2005-08-19,Rhopalosiphum padi,30,0,-84.11,43.38,30,231,3032.9680000000003
Michigan,East Lansing,2005,2005-08-19,Rhopalosiphum padi,2,0,-84.5,42.69,2,231,3069.768
Michigan,Kellogg,2005,2005-08-19,Rhopalosiphum padi,12,0,-85.37,42.41,12,231,3179.469
Michigan,Saginaw-I,2005,2005-08-26,Rhopalosiphum padi,15,0,-84.11,43.38,15,238,3206.454
Michigan,East Lansing,2005,2005-08-26,Rhopalosiphum padi,3,0,-84.5,42.69,3,238,3243.1820000000002
Michigan,Kellogg,2005,2005-08-26,Rhopalosiphum padi,0,0,-85.37,42.41,0,238,3353.126
Michigan,Saginaw-I,2005,2005-09-02,Rhopalosiphum padi,11,0,-84.11,43.38,11,245,3403.583
Michigan,East Lansing,2005,2005-09-02,Rhopalosiphum padi,3,0,-84.5,42.69,3,245,3441.103
Michigan,Kellogg,2005,2005-09-02,Rhopalosiphum padi,NA,NA,-85.37,42.41,0,245,3547.897
Michigan,Saginaw-I,2005,2005-09-09,Rhopalosiphum padi,22,0,-84.11,43.38,22,252,3588.931
Michigan,East Lansing,2005,2005-09-09,Rhopalosiphum padi,27,0,-84.5,42.69,27,252,3623.418
Michigan,Kellogg,2005,2005-09-09,Rhopalosiphum padi,39,0,-85.37,42.41,39,252,3740.157
Michigan,Saginaw-I,2005,2005-09-16,Rhopalosiphum padi,113,0,-84.11,43.38,113,259,3784.3500000000004
Michigan,East Lansing,2005,2005-09-16,Rhopalosiphum padi,12,0,-84.5,42.69,12,259,3817.0910000000003
Michigan,Kellogg,2005,2005-09-16,Rhopalosiphum padi,29,0,-85.37,42.41,29,259,3934.397
Michigan,Saginaw-I,2005,2005-09-23,Rhopalosiphum padi,28,0,-84.11,43.38,28,266,3950.5730000000003
Michigan,East Lansing,2005,2005-09-23,Rhopalosiphum padi,13,0,-84.5,42.69,13,266,3981.6310000000003
Michigan,Kellogg,2005,2005-09-23,Rhopalosiphum padi,26,0,-85.37,42.41,26,266,4102.609
Michigan,Saginaw-I,2005,2005-09-30,Rhopalosiphum padi,47,0,-84.11,43.38,47,273,4080.085
Michigan,East Lansing,2005,2005-09-30,Rhopalosiphum padi,2,0,-84.5,42.69,2,273,4106.778
Michigan,Kellogg,2005,2005-09-30,Rhopalosiphum padi,14,0,-85.37,42.41,14,273,4230.762
Michigan,Saginaw-I,2005,2005-10-07,Rhopalosiphum padi,16,0,-84.11,43.38,16,280,4248.576
Michigan,East Lansing,2005,2005-10-07,Rhopalosiphum padi,3,0,-84.5,42.69,3,280,4267.5740000000005
Michigan,Kellogg,2005,2005-10-07,Rhopalosiphum padi,10,0,-85.37,42.41,10,280,4391.612
Michigan,Saginaw-I,2005,2005-10-14,Rhopalosiphum padi,7,0,-84.11,43.38,7,287,4333.079000000001
Michigan,East Lansing,2005,2005-10-14,Rhopalosiphum padi,4,0,-84.5,42.69,4,287,4350.241
Michigan,Kellogg,2005,2005-10-14,Rhopalosiphum padi,1,0,-85.37,42.41,1,287,4475.08
Michigan,Saginaw-I,2005,2005-10-21,Rhopalosiphum padi,39,0,-84.11,43.38,39,294,4385.164000000001
Michigan,East Lansing,2005,2005-10-21,Rhopalosiphum padi,5,0,-84.5,42.69,5,294,4400.256
Michigan,Kellogg,2005,2005-10-21,Rhopalosiphum padi,24,0,-85.37,42.41,24,294,4525.122
Michigan,Saginaw-I,2005,2005-10-28,Rhopalosiphum padi,0,0,-84.11,43.38,0,301,4394.951
Michigan,East Lansing,2005,2005-10-28,Rhopalosiphum padi,3,0,-84.5,42.69,3,301,4408.037
Michigan,Kellogg,2005,2005-10-28,Rhopalosiphum padi,3,0,-85.37,42.41,3,301,4534.63
Minnesota,Albert Lea,2005,2005-07-08,Rhopalosiphum padi,NA,NA,-93.23,43.71,0,189,1787.952
Minnesota,Albert Lea,2005,2005-07-15,Rhopalosiphum padi,22,0,-93.23,43.71,22,196,2033.078
Minnesota,Albert Lea,2005,2005-07-22,Rhopalosiphum padi,33,0,-93.23,43.71,33,203,2271.643
Minnesota,Albert Lea,2005,2005-07-29,Rhopalosiphum padi,32,0,-93.23,43.71,32,210,2472.3450000000003
Minnesota,Albert Lea,2005,2005-08-05,Rhopalosiphum padi,220,0,-93.23,43.71,220,217,2696.87
Minnesota,Albert Lea,2005,2005-08-12,Rhopalosiphum padi,152,0,-93.23,43.71,152,224,2898.652
Minnesota,Albert Lea,2005,2005-08-19,Rhopalosiphum padi,132,0,-93.23,43.71,132,231,3072.9570000000003
Minnesota,Albert Lea,2005,2005-08-26,Rhopalosiphum padi,34,0,-93.23,43.71,34,238,3231.125
Minnesota,Albert Lea,2005,2005-09-02,Rhopalosiphum padi,291,0,-93.23,43.71,291,245,3392.884
Minnesota,Albert Lea,2005,2005-09-09,Rhopalosiphum padi,140,0,-93.23,43.71,140,252,3579.5460000000003
Minnesota,Albert Lea,2005,2005-09-16,Rhopalosiphum padi,148,0,-93.23,43.71,148,259,3761.744
Minnesota,Albert Lea,2005,2005-09-23,Rhopalosiphum padi,NA,NA,-93.23,43.71,0,266,3922.1530000000002
Minnesota,Albert Lea,2005,2005-09-30,Rhopalosiphum padi,60,0,-93.23,43.71,60,273,4024.3050000000003
Minnesota,Albert Lea,2005,2005-10-07,Rhopalosiphum padi,4,0,-93.23,43.71,4,280,4164.078
Minnesota,Albert Lea,2005,2005-10-14,Rhopalosiphum padi,NA,NA,-93.23,43.71,0,287,4223.966
Minnesota,Albert Lea,2005,2005-10-21,Rhopalosiphum padi,NA,NA,-93.23,43.71,0,294,4289.155
Minnesota,Albert Lea,2005,2005-10-28,Rhopalosiphum padi,NA,NA,-93.23,43.71,0,301,4291.017
Minnesota,Albert Lea,2005,2005-11-04,Rhopalosiphum padi,NA,NA,-93.23,43.71,0,308,4324.527
Minnesota,Albert Lea,2005,2005-11-11,Rhopalosiphum padi,NA,NA,-93.23,43.71,0,315,4346.526
Minnesota,Lamberton,2005,2005-07-08,Rhopalosiphum padi,NA,NA,-95.32,44.24,0,189,1864.459
Minnesota,Lamberton,2005,2005-07-15,Rhopalosiphum padi,0,0,-95.32,44.24,0,196,2114.841
Minnesota,Lamberton,2005,2005-07-22,Rhopalosiphum padi,1,0,-95.32,44.24,1,203,2361.254
Minnesota,Lamberton,2005,2005-07-29,Rhopalosiphum padi,1,0,-95.32,44.24,1,210,2565.538
Minnesota,Lamberton,2005,2005-08-05,Rhopalosiphum padi,2,0,-95.32,44.24,2,217,2794.005
Minnesota,Lamberton,2005,2005-08-12,Rhopalosiphum padi,8,0,-95.32,44.24,8,224,3011.654
Minnesota,Lamberton,2005,2005-08-19,Rhopalosiphum padi,16,0,-95.32,44.24,16,231,3185.608
Minnesota,Lamberton,2005,2005-08-26,Rhopalosiphum padi,13,0,-95.32,44.24,13,238,3349.3830000000003
Minnesota,Lamberton,2005,2005-09-02,Rhopalosiphum padi,237,0,-95.32,44.24,237,245,3524.228
Minnesota,Lamberton,2005,2005-09-09,Rhopalosiphum padi,94,0,-95.32,44.24,94,252,3728.422
Minnesota,Lamberton,2005,2005-09-16,Rhopalosiphum padi,NA,NA,-95.32,44.24,0,259,3923.481
Minnesota,Lamberton,2005,2005-09-23,Rhopalosiphum padi,34,0,-95.32,44.24,34,266,4089.7400000000002
